id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,index fit,69,38,39,76,272,ship,baseline,monotonic-signal
g002,join width,56,28,24,100,284,ship,edge,drag-penalty
g003,constraint risk,97,25,39,25,307,ship,recovery,confidence-floor
g004,plan drift,77,26,6,40,376,ship,negative,lane-boundary
g005,index fit,71,29,12,95,389,ship,baseline,monotonic-signal
g006,join width,71,33,17,41,323,ship,edge,drag-penalty
g007,constraint risk,31,73,42,105,207,ship,recovery,confidence-floor
g008,plan drift,102,60,14,55,527,ship,negative,lane-boundary
g009,index fit,97,21,43,35,293,ship,baseline,monotonic-signal
g010,join width,98,74,17,72,544,ship,edge,drag-penalty
g011,constraint risk,58,68,6,95,439,ship,recovery,confidence-floor
g012,plan drift,42,33,44,68,126,watch,negative,lane-boundary
g013,index fit,81,18,43,102,290,ship,baseline,monotonic-signal
g014,join width,60,48,44,38,198,ship,edge,drag-penalty
g015,constraint risk,97,65,25,53,471,ship,recovery,confidence-floor
g016,plan drift,31,41,17,22,160,watch,negative,lane-boundary
g017,index fit,90,32,15,97,461,ship,baseline,monotonic-signal
g018,join width,35,30,15,53,193,ship,edge,drag-penalty
g019,constraint risk,55,66,17,36,320,ship,recovery,confidence-floor
g020,plan drift,68,52,40,75,291,ship,negative,lane-boundary
g021,index fit,78,12,11,99,391,ship,baseline,monotonic-signal
g022,join width,43,30,40,24,96,hold,edge,drag-penalty
g023,constraint risk,117,41,14,39,533,ship,recovery,confidence-floor
g024,plan drift,113,49,24,94,548,ship,negative,lane-boundary
g025,index fit,115,61,9,40,586,ship,baseline,monotonic-signal
g026,join width,75,64,24,104,436,ship,edge,drag-penalty
g027,constraint risk,103,33,33,54,400,ship,recovery,confidence-floor
g028,plan drift,32,55,39,34,116,watch,negative,lane-boundary
g029,index fit,88,69,44,71,385,ship,baseline,monotonic-signal
g030,join width,32,43,27,94,200,ship,edge,drag-penalty
g031,constraint risk,95,33,41,67,349,ship,recovery,confidence-floor
g032,plan drift,110,30,28,101,489,ship,negative,lane-boundary
g033,index fit,97,31,44,37,311,ship,baseline,monotonic-signal
g034,join width,50,34,33,52,188,watch,edge,drag-penalty
g035,constraint risk,30,38,29,21,101,hold,recovery,confidence-floor
g036,plan drift,112,8,28,96,448,ship,negative,lane-boundary
g037,index fit,112,65,29,52,514,ship,baseline,monotonic-signal
g038,join width,72,26,10,35,335,ship,edge,drag-penalty
g039,constraint risk,55,9,44,74,136,watch,recovery,confidence-floor
g040,plan drift,50,73,42,98,276,ship,negative,lane-boundary
g041,index fit,51,38,42,23,135,watch,baseline,monotonic-signal
g042,join width,99,23,44,38,304,ship,edge,drag-penalty
g043,constraint risk,83,53,25,93,431,ship,recovery,confidence-floor
g044,plan drift,34,70,38,39,163,watch,negative,lane-boundary
g045,index fit,101,46,25,103,499,ship,baseline,monotonic-signal
g046,join width,50,37,41,53,163,watch,edge,drag-penalty
g047,constraint risk,72,35,9,33,355,ship,recovery,confidence-floor
g048,plan drift,43,71,36,70,240,ship,negative,lane-boundary
g049,index fit,76,57,9,93,475,ship,baseline,monotonic-signal
g050,join width,96,17,18,66,412,ship,edge,drag-penalty
g051,constraint risk,109,35,24,100,510,ship,recovery,confidence-floor
g052,plan drift,31,46,29,36,136,watch,negative,lane-boundary
g053,index fit,84,54,12,51,447,ship,baseline,monotonic-signal
g054,join width,70,66,26,20,328,ship,edge,drag-penalty
g055,constraint risk,66,69,13,95,445,ship,recovery,confidence-floor
g056,plan drift,68,38,29,51,283,ship,negative,lane-boundary
g057,index fit,116,60,18,34,546,ship,baseline,monotonic-signal
g058,join width,56,74,14,73,389,ship,edge,drag-penalty
g059,constraint risk,73,48,13,97,433,ship,recovery,confidence-floor
g060,plan drift,41,38,14,22,206,ship,negative,lane-boundary
g061,index fit,73,35,37,37,251,ship,baseline,monotonic-signal
g062,join width,48,36,29,92,240,ship,edge,drag-penalty
g063,constraint risk,63,39,27,38,260,ship,recovery,confidence-floor
g064,plan drift,50,43,27,102,280,ship,negative,lane-boundary
g065,index fit,91,13,29,52,326,ship,baseline,monotonic-signal
g066,join width,71,70,10,32,416,ship,edge,drag-penalty
g067,constraint risk,65,31,23,69,299,ship,recovery,confidence-floor
g068,plan drift,65,14,10,92,340,ship,negative,lane-boundary
g069,index fit,113,8,26,65,429,ship,baseline,monotonic-signal
g070,join width,96,43,36,99,425,ship,edge,drag-penalty
g071,constraint risk,91,28,21,35,371,ship,recovery,confidence-floor
g072,plan drift,92,58,36,50,390,ship,negative,lane-boundary
g073,index fit,52,75,45,105,283,ship,baseline,monotonic-signal
g074,join width,36,51,9,94,304,ship,edge,drag-penalty
g075,constraint risk,75,42,14,50,378,ship,recovery,confidence-floor
g076,plan drift,54,40,39,33,173,watch,negative,lane-boundary
g077,index fit,91,76,11,72,544,ship,baseline,monotonic-signal
g078,join width,113,62,40,96,512,ship,edge,drag-penalty
g079,constraint risk,84,22,14,21,345,ship,recovery,confidence-floor
g080,plan drift,117,40,45,36,404,ship,negative,lane-boundary
g081,index fit,49,51,41,91,225,ship,baseline,monotonic-signal
g082,join width,62,59,40,37,243,ship,edge,drag-penalty
g083,constraint risk,72,71,41,101,367,ship,recovery,confidence-floor
g084,plan drift,37,74,22,51,259,ship,negative,lane-boundary
g085,index fit,111,43,14,31,505,ship,baseline,monotonic-signal
g086,join width,107,65,12,68,578,ship,edge,drag-penalty
g087,constraint risk,109,9,12,91,497,ship,recovery,confidence-floor
g088,plan drift,69,53,14,64,390,ship,negative,lane-boundary
g089,index fit,97,43,37,98,424,ship,baseline,monotonic-signal
g090,join width,114,40,8,34,538,ship,edge,drag-penalty
g091,constraint risk,82,41,37,49,311,ship,recovery,confidence-floor
g092,plan drift,114,44,11,104,604,ship,negative,lane-boundary
g093,index fit,89,48,21,93,461,ship,baseline,monotonic-signal
g094,join width,104,18,6,49,477,ship,edge,drag-penalty
g095,constraint risk,91,75,21,32,462,ship,recovery,confidence-floor
g096,plan drift,44,36,30,71,199,ship,negative,lane-boundary
